snapped_at,price,market_cap,total_volume
2016-10-16 00:00:00 UTC,2515.0379,40053326617.8144,5712414350.961384
2016-10-17 00:00:00 UTC,2504.9013999999997,39895744950.70079,4664784567.256303
2016-10-18 00:00:00 UTC,2497.2002,39777672243.38161,7954844562.618154
2016-10-19 00:00:00 UTC,2467.7741000000005,39312766717.98961,7680018821.290005
2016-10-20 00:00:00 UTC,2480.6737,39522073543.0104,7116648578.220295
2016-10-21 00:00:00 UTC,2498.9426,39818141392.6296,5092977018.293071
2016-10-22 00:00:00 UTC,2591.7465999999995,41301358495.53839,14002096077.138393
2016-10-23 00:00:00 UTC,2582.5818999999997,41159992004.198395,14484792468.521292
2016-10-24 00:00:00 UTC,2578.2029000000007,41094625730.23081,12767563117.737906
2016-10-25 00:00:00 UTC,2588.8075,41267724727.38,9914507782.315191
2016-10-26 00:00:00 UTC,2671.522,42588634325.664,19243653128.08185
2016-10-27 00:00:00 UTC,2718.1893999999998,43340127397.26959,20053022813.913834
2016-10-28 00:00:00 UTC,2718.1068000000005,43341550234.54561,20041263741.832146
2016-10-29 00:00:00 UTC,2827.7541435965063,45097124881.22625,27029684664.07923
2016-10-30 00:00:00 UTC,2737.515160018664,43661702393.0804,22866197899.58277
2016-10-31 00:00:00 UTC,2745.1504,43788058739.423996,26962218515.675102
2016-11-01 00:00:00 UTC,2844.8883000000014,45386323778.412025,22949496001.847507
2016-11-02 00:00:00 UTC,2864.113,45697564476.312004,17748311280.43065
2016-11-03 00:00:00 UTC,2667.0350000000003,42558037517.100006,40698237257.954025
2016-11-04 00:00:00 UTC,2728.9429999999993,43549804118.18399,23045982599.397915
2016-11-05 00:00:00 UTC,2735.7547000000004,43663301593.128006,8339899615.846537
2016-11-06 00:00:00 UTC,2773.1881999999996,44265874088.96159,10422987058.212252
2016-11-07 00:00:00 UTC,2762.4308000000005,44098903854.76321,12909554456.477428
2016-11-08 00:00:00 UTC,2783.211299999999,44435749659.73199,12059592664.994944
2016-11-09 00:00:00 UTC,2859.3050000000003,45656261392.44,17303394912.558598
2016-11-10 00:00:00 UTC,2850.56327243328,45522389442.20978,12939414001.831886
2016-11-11 00:00:00 UTC,2905.900600000001,46411823904.94801,14522444580.953875
2016-11-12 00:00:00 UTC,2865.0280999999995,45764904539.0592,25614447761.446003
2016-11-13 00:00:00 UTC,2865.550969392947,45778036401.34315,15178631936.590307
2016-11-14 00:00:00 UTC,2898.395900000001,46336003114.22251,21919244535.737736
2016-11-15 00:00:00 UTC,2924.9952099017587,46766979137.37901,30927818665.833523
2016-11-16 00:00:00 UTC,3076.474604144933,49195751571.15141,41258391691.66543
2016-11-17 00:00:00 UTC,3078.4770999999987,49233853374.51748,22827033351.61099
2016-11-18 00:00:00 UTC,3131.238799999999,50083460077.26999,16683619953.901203
2016-11-19 00:00:00 UTC,3144.029601368387,50293585847.38465,13554394697.080502
