snapped_at,price,market_cap,total_volume
2015-07-22 00:00:00 UTC,15792.0006,227607341047.695,2472549168.656237
2015-07-23 00:00:00 UTC,15905.5106,229297021911.72,1971619800.794045
2015-07-24 00:00:00 UTC,16806.6891272311,242325566512.06888,4626140844.738568
2015-07-25 00:00:00 UTC,16852.62935421632,242987951080.83258,3205870723.5165806
2015-07-26 00:00:00 UTC,17038.28606889881,245664823855.8106,2350890546.2368135
2015-07-27 00:00:00 UTC,17370.9104,250460734511.36,3772027507.30132
2015-07-28 00:00:00 UTC,17576.1009,253419253216.56,3803674578.1225224
2015-07-29 00:00:00 UTC,17022.58124072765,245438385361.30756,3102693994.7729917
2015-07-30 00:00:00 UTC,17115.1509,246773091736.56,2618266668.64722
2015-07-31 00:00:00 UTC,17363.6142058743,250355535065.978,3915656550.0622888
2015-08-01 00:00:00 UTC,17257.7703,248829435293.52,3291302033.991446
2015-08-02 00:00:00 UTC,17343.209,250061324645.6,2841969020.7432585
2015-08-03 00:00:00 UTC,17798.24707620381,256622245643.53702,2615246985.6043334
2015-08-04 00:00:00 UTC,17907.4707,258197075540.88,3043519036.4962025
2015-08-05 00:00:00 UTC,17849.21234041529,257357083209.04382,2754396799.7951083
2015-08-06 00:00:00 UTC,17781.452,256380087516.8,2680783349.9989414
2015-08-07 00:00:00 UTC,17821.16543119312,256952691653.11487,3048216257.764137
2015-08-08 00:00:00 UTC,16641.6246669787,239945601098.3657,5128028407.763705
2015-08-09 00:00:00 UTC,16924.37489538321,244022406991.59326,4344966600.201929
2015-08-10 00:00:00 UTC,16656.7216,241235967588.48,3841176330.5383587
2015-08-11 00:00:00 UTC,17313.2681,250819911954.915,4113923848.108854
2015-08-12 00:00:00 UTC,17192.049,249115798618.575,4690736227.554345
2015-08-13 00:00:00 UTC,17042.98945206666,247020663043.51788,3695105330.434476
2015-08-14 00:00:00 UTC,17183.3145,249113813215.1625,3971680638.2461
2015-08-15 00:00:00 UTC,16898.86712958928,245048782359.46118,2473881032.5509405
2015-08-16 00:00:00 UTC,16756.1256,243036710346.36,3631008209.0833225
2015-08-17 00:00:00 UTC,16786.6999,243541442149.2,3378080637.982456
2015-08-18 00:00:00 UTC,16634.7536,241378592112.8,3275537532.422623
2015-08-19 00:00:00 UTC,15012.16929999999,217908768169.91736,9526442695.465088
2015-08-20 00:00:00 UTC,15878.2016,230537593805.6,6743803022.941145
2015-08-21 00:00:00 UTC,15964.1043,231851475980.19,4272548363.9158983
2015-08-22 00:00:00 UTC,15800.6349,229539378335.1525,7056010966.087855
2015-08-23 00:00:00 UTC,15690.7743,227997541851.6525,5003595461.360159
2015-08-24 00:00:00 UTC,14828.84144309871,215528313070.57388,9837640898.91507
2015-08-25 00:00:00 UTC,15387.29140000001,223700057690.91513,12751960820.711472
2015-08-26 00:00:00 UTC,15523.1519,225736898772.205,9942250244.727215
2015-08-27 00:00:00 UTC,14890.005,216578845226.25,4667958045.984292
2015-08-28 00:00:00 UTC,15221.8659,221465210258.985,6251137694.310781
2015-08-29 00:00:00 UTC,14959.3176,217706314879.26,3709528884.0127287
2015-08-30 00:00:00 UTC,14916.7832,217143240122.82,3572125948.796667
2015-08-31 00:00:00 UTC,14843.655,216136976089.5,3744032559.174249
2015-09-01 00:00:00 UTC,15167.6471,220913367290.9025,4104966593.098314
2015-09-02 00:00:00 UTC,15231.5561,221906256087.485,3183079726.964583
2015-09-03 00:00:00 UTC,15221.2714,221808552690.435,2940266564.316033
2015-09-04 00:00:00 UTC,15686.5179,228651783028.7175,3769011427.2060747
2015-09-05 00:00:00 UTC,16030.5958,233725285234.21,4009370090.0653768
2015-09-06 00:00:00 UTC,16367.9465,238701947782.75,4799140287.6363125
2015-09-07 00:00:00 UTC,16582.4436,241892250404.1,3470645810.1022553
2015-09-08 00:00:00 UTC,16642.29729999999,242823183272.54236,4629664232.365563
2015-09-09 00:00:00 UTC,16284.1418,237659314603.645,3831969442.3011327
2015-09-10 00:00:00 UTC,16173.3783,236108680450.38,3287228024.799495
2015-09-11 00:00:00 UTC,16290.30715997813,237882061107.33365,3006540956.4103894
2015-09-12 00:00:00 UTC,15930.0184,232676636503.62,2749235750.542651
2015-09-13 00:00:00 UTC,15624.424,228269319144.6,3135221609.228723
