snapped_at,price,market_cap,total_volume
2016-09-02 00:00:00 UTC,59594.41360000002,944351671362.6436,39299630938.12434
2016-09-03 00:00:00 UTC,61932.45439999999,981494637219.2255,58328033731.69651
2016-09-04 00:00:00 UTC,63326.515299999985,1003723494362.5713,92014388815.32596
2016-09-05 00:00:00 UTC,62806.558000000005,995583178661.64,64001452218.73342
2016-09-06 00:00:00 UTC,62525.896,991240036331.712,57371465823.71279
2016-09-07 00:00:00 UTC,62635.53045137707,993091596691.1414,60881611802.02969
2016-09-08 00:00:00 UTC,63956.91810000001,1014152826411.0973,163679139165.77988
2016-09-09 00:00:00 UTC,63758.59550000001,1011119002183.7162,87156271278.12161
2016-09-10 00:00:00 UTC,63952.6178,1014311797060.8792,60230519473.50639
2016-09-11 00:00:00 UTC,62041.07545326084,984119114448.2957,125930257631.30995
2016-09-12 00:00:00 UTC,61809.11687368422,980561339656.7986,99357393896.83719
2016-09-13 00:00:00 UTC,62164.327000000005,986316618193.5602,71708308368.85953
2016-09-14 00:00:00 UTC,62236.66850000001,987580168891.5901,63329170316.557495
2016-09-15 00:00:00 UTC,61843.1798,981450521307.8424,56072947984.49397
2016-09-16 00:00:00 UTC,62042.27531370451,984717373772.9288,55908406311.01299
2016-09-17 00:00:00 UTC,61891.78350000002,982449128072.6102,54299944127.796364
2016-09-18 00:00:00 UTC,62246.2857,988184684001.78,133536751060.706
2016-09-19 00:00:00 UTC,62032.285138194886,984887831784.8229,129744092523.39409
2016-09-20 00:00:00 UTC,61850.747453465134,982113174634.184,97005665208.40904
2016-09-21 00:00:00 UTC,59980.318280882464,952534718791.2189,159970883798.29196
2016-09-22 00:00:00 UTC,60065.073899999974,953981614134.3848,100450270172.81325
2016-09-23 00:00:00 UTC,60745.944899999995,964895392337.4287,148526751475.2373
2016-09-24 00:00:00 UTC,60728.534400000004,964739813245.9777,114741462564.7179
2016-09-25 00:00:00 UTC,60527.56020000004,961680761056.383,108480153706.91103
2016-09-26 00:00:00 UTC,60887.13975592958,967504200727.0508,192653263325.91992
2016-09-27 00:00:00 UTC,60690.220199999996,964495291201.3008,145489472136.30542
2016-09-28 00:00:00 UTC,60766.84149999999,965825261992.6078,103029966543.79391
2016-09-29 00:00:00 UTC,61092.31209999999,971103110493.9825,130455803723.38702
2016-09-30 00:00:00 UTC,61623.12150000001,979646425764.1561,119284622475.07329
2016-10-01 00:00:00 UTC,62205.37406624548,989018420390.509,169566291156.34457
2016-10-02 00:00:00 UTC,61891.15239999999,984129481360.1327,103262204677.95412
2016-10-03 00:00:00 UTC,62174.36697497757,988743290062.5907,78009479489.67259
2016-10-04 00:00:00 UTC,62490.003,993881251273.9319,83804920387.6416
2016-10-05 00:00:00 UTC,63166.6663,1004767652167.5756,94500559204.55247
2016-10-06 00:00:00 UTC,63401.7663,1008628267218.876,74156440122.9129
2016-10-07 00:00:00 UTC,63525.43859999997,1010707769350.5619,113865818632.55505
2016-10-08 00:00:00 UTC,63523.904600000016,1010813714027.1459,81707572165.9205
2016-10-09 00:00:00 UTC,63344.28979999998,1008076483883.9108,92945345487.32347
2016-10-10 00:00:00 UTC,63602.0786,1012248451217.4097,131919262035.506
2016-10-11 00:00:00 UTC,66268.11449999998,1054816085742.2997,309980468510.0837
2016-10-12 00:00:00 UTC,66214.7526,1054081916704.764,257895403595.585
2016-10-13 00:00:00 UTC,65826.85213311079,1048008774833.3912,217800243328.96698
2016-10-14 00:00:00 UTC,66440.47659999998,1057884137520.5542,174024752337.37723
2016-10-15 00:00:00 UTC,66353.12439999999,1056607152945.5997,171241237246.67892
2016-10-16 00:00:00 UTC,66707.4875,1062352493650.8,151512948934.7167
2016-10-17 00:00:00 UTC,66231.05250000002,1054866741803.2803,123339621900.94267
2016-10-18 00:00:00 UTC,66043.4329,1051999766668.2733,210381707922.8177
2016-10-19 00:00:00 UTC,65029.64539999999,1035951904740.3021,202380315367.52695
2016-10-20 00:00:00 UTC,65307.51369999998,1040478785808.2902,187356613858.64954
2016-10-21 00:00:00 UTC,65355.55010000002,1041375073871.2,133198063323.74396
2016-10-22 00:00:00 UTC,67703.2464,1078900248534.3937,365771623208.44714
2016-10-23 00:00:00 UTC,67520.1368,1076104610974.9248,378696671340.478
2016-10-24 00:00:00 UTC,67614.9987,1077732503258.9724,334837403063.9778
2016-10-25 00:00:00 UTC,67975.4334,1083584420153.1216,260329500532.79282
2016-10-26 00:00:00 UTC,70383.10299999999,1122027157692.336,506987410251.55585
2016-10-27 00:00:00 UTC,71805.7075,1144904954342.43,529735525665.2548
2016-10-28 00:00:00 UTC,72008.2348,1148206731937.5215,530934261012.3251
2016-10-29 00:00:00 UTC,74986.23690344258,1195883205640.6306,716771768237.2906
2016-10-30 00:00:00 UTC,72806.07813837353,1161212680211.5496,608142090067.2512
2016-10-31 00:00:00 UTC,73216.74739999998,1167884730782.2437,719117590936.2877
2016-11-01 00:00:00 UTC,75969.81780000003,1211995124046.7925,612842701016.4806
2016-11-02 00:00:00 UTC,76067.586,1213675373769.264,471374975316.59143
2016-11-03 00:00:00 UTC,70635.03560000005,1127127501171.3367,1077871658067.0404
2016-11-04 00:00:00 UTC,72378.03769999997,1155044046098.997,611234092252.1161
2016-11-05 00:00:00 UTC,72589.36169999998,1158543634178.8076,221287379952.73306
2016-11-06 00:00:00 UTC,73880.53399999999,1179287585194.992,277678900312.5753
2016-11-07 00:00:00 UTC,73599.75450000002,1174932055286.1184,343950711344.92114
2016-11-08 00:00:00 UTC,74355.2587,1187129292511.0679,322179682305.22833
2016-11-09 00:00:00 UTC,76057.469299999,1214455855254.4182,460270040218.754
2016-11-10 00:00:00 UTC,75724.5780571887,1209292130437.0173,343732649287.8024
2016-11-11 00:00:00 UTC,76219.0007,1217337867200.1062,380909867901.68756
2016-11-12 00:00:00 UTC,75040.50529999999,1198669416756.2495,670890838033.7917
2016-11-13 00:00:00 UTC,75016.69211662571,1198414161570.7307,397358403637.11804
2016-11-14 00:00:00 UTC,76197.66520000002,1218154929077.7305,576248143523.4825
2016-11-15 00:00:00 UTC,77467.49775619565,1238607447671.9023,819112699736.6793
2016-11-16 00:00:00 UTC,80621.84718121223,1289219927182.4058,1081214109626.1565
2016-11-17 00:00:00 UTC,81252.88579999997,1299471308632.9646,602493464730.0897
2016-11-18 00:00:00 UTC,82751.32039999998,1323588750750.9097,440909067758.4577
2016-11-19 00:00:00 UTC,83157.96802602679,1330239512373.1545,358506777525.69226
2016-11-20 00:00:00 UTC,80814.7552,1292888596271.76,559122009967.7872
2016-11-21 00:00:00 UTC,81547.4528,1304750029937.8335,353515584473.42957
2016-11-22 00:00:00 UTC,83094.50759999998,1329639837858.181,362892591841.96075
2016-11-23 00:00:00 UTC,83109.85880281145,1330037156190.2783,423348256945.47546
2016-11-24 00:00:00 UTC,83212.84832734923,1331857002939.7634,429070753303.4613
2016-11-25 00:00:00 UTC,83535.96630547676,1337187361840.8157,280827887473.34326
2016-11-26 00:00:00 UTC,82963.27820000003,1328173639277.4854,270823677103.07483
2016-11-27 00:00:00 UTC,82204.2075,1316175676492.8752,303632737021.34436
2016-11-28 00:00:00 UTC,82065.01086687978,1314112107042.0195,274923822417.30505
2016-11-29 00:00:00 UTC,82281.78699999998,1317737635052.4187,214114733578.52493
2016-11-30 00:00:00 UTC,84616.64679999999,1355277331385.3896,511679969380.0058
2016-12-01 00:00:00 UTC,85797.88900000001,1374357774840.9502,629194070011.1913
2016-12-02 00:00:00 UTC,87648.93249999998,1404161053893.6272,524408162850.1668
2016-12-03 00:00:00 UTC,86860.25988856639,1391713041868.182,325827944195.3591
2016-12-04 00:00:00 UTC,86723.5886,1389685841486.0435,397991034457.20056
2016-12-05 00:00:00 UTC,85580.23599999999,1371528117689.0999,404199252738.8303
2016-12-06 00:00:00 UTC,86480.64469999999,1386122583332.1873,371252089266.1089
2016-12-07 00:00:00 UTC,86861.87149999998,1392419687159.662,296085140461.311
2016-12-08 00:00:00 UTC,87642.49789999997,1405104245894.8271,305944856054.444
2016-12-09 00:00:00 UTC,88537.05329999997,1419589832054.2046,357881412176.71924
2016-12-10 00:00:00 UTC,89057.00851349527,1428073660018.1533,754641571717.4198
2016-12-11 00:00:00 UTC,88649.65269999998,1421753112591.8445,635635101994.003
