Date,Price,Open,High,Low,Vol.,Change %
6-Aug-17,"3,232.00","3,262.80","3,295.10","3,166.50",60.66K,-0.94%
5-Aug-17,"3,262.80","2,878.50","3,344.00","2,875.90",159.40K,13.35%
4-Aug-17,"2,878.50","2,810.00","2,892.70","2,779.50",68.76K,2.44%
3-Aug-17,"2,810.00","2,720.50","2,822.90","2,717.60",68.10K,3.29%
2-Aug-17,"2,720.50","2,747.00","2,773.80","2,668.90",81.82K,-0.96%
1-Aug-17,"2,747.00","2,883.30","2,946.00","2,659.60",123.17K,-4.73%
31-Jul-17,"2,883.30","2,766.50","2,916.30","2,723.10",91.12K,4.22%
30-Jul-17,"2,766.50","2,733.50","2,773.10","2,621.70",82.72K,1.21%
29-Jul-17,"2,733.50","2,806.80","2,812.10","2,699.40",84.49K,-2.61%
28-Jul-17,"2,806.80","2,691.90","2,843.80","2,683.60",138.91K,4.27%
27-Jul-17,"2,691.90","2,559.20","2,712.90","2,547.70",103.83K,5.18%
26-Jul-17,"2,559.20","2,582.60","2,631.70","2,441.50",135.50K,-0.90%
25-Jul-17,"2,582.60","2,763.40","2,779.10","2,472.60",205.88K,-6.54%
24-Jul-17,"2,763.40","2,756.60","2,798.90","2,715.70",83.01K,0.25%
23-Jul-17,"2,756.60","2,836.50","2,856.70","2,675.60",108.23K,-2.82%
22-Jul-17,"2,836.50","2,675.10","2,876.70","2,658.60",121.92K,6.04%
21-Jul-17,"2,675.10","2,866.00","2,874.00","2,622.50",193.76K,-6.66%
20-Jul-17,"2,866.00","2,282.60","2,932.80","2,282.10",310.34K,25.56%
19-Jul-17,"2,282.60","2,320.20","2,412.40","2,243.10",154.32K,-1.62%
18-Jul-17,"2,320.20","2,233.40","2,400.70","2,164.60",202.62K,3.89%
17-Jul-17,"2,233.40","1,914.10","2,233.80","1,913.80",176.89K,16.68%
16-Jul-17,"1,914.10","1,975.10","2,044.40","1,809.00",189.64K,-3.09%
15-Jul-17,"1,975.10","2,234.20","2,237.10","1,974.00",155.32K,-11.60%
14-Jul-17,"2,234.20","2,362.40","2,370.50","2,165.40",114.41K,-5.43%
13-Jul-17,"2,362.40","2,403.10","2,436.70","2,335.00",88.17K,-1.69%
12-Jul-17,"2,403.10","2,324.30","2,424.80","2,262.10",109.52K,3.39%
11-Jul-17,"2,324.30","2,344.00","2,412.80","2,265.50",146.63K,-0.84%
10-Jul-17,"2,344.00","2,511.40","2,530.30","2,271.80",123.80K,-6.67%
9-Jul-17,"2,511.40","2,564.90","2,576.70","2,509.60",39.16K,-2.08%
8-Jul-17,"2,564.90","2,513.90","2,568.70","2,480.60",54.51K,2.03%
7-Jul-17,"2,513.90","2,614.20","2,617.50","2,484.70",90.45K,-3.84%
6-Jul-17,"2,614.20","2,627.90","2,634.80","2,581.80",60.16K,-0.52%
5-Jul-17,"2,627.90","2,617.30","2,642.70","2,562.00",89.72K,0.40%
4-Jul-17,"2,617.30","2,572.50","2,658.70","2,570.00",80.68K,1.74%
3-Jul-17,"2,572.50","2,536.50","2,617.50","2,506.30",83.42K,1.42%
2-Jul-17,"2,536.50","2,424.60","2,555.30","2,375.90",67.76K,4.61%
1-Jul-17,"2,424.60","2,480.60","2,529.60","2,387.50",66.32K,-2.26%
30-Jun-17,"2,480.60","2,558.40","2,576.30","2,469.50",73.00K,-3.04%
29-Jun-17,"2,558.40","2,577.70","2,605.90","2,526.50",75.32K,-0.75%
28-Jun-17,"2,577.70","2,583.80","2,616.90","2,490.10",110.42K,-0.23%
27-Jun-17,"2,583.80","2,446.10","2,585.10","2,309.60",159.26K,5.63%
26-Jun-17,"2,446.10","2,541.60","2,584.80","2,327.30",165.83K,-3.76%
25-Jun-17,"2,541.60","2,590.10","2,660.70","2,472.40",86.97K,-1.87%
24-Jun-17,"2,590.10","2,710.40","2,741.60","2,540.40",86.96K,-4.44%
23-Jun-17,"2,710.40","2,722.80","2,759.70","2,699.50",56.94K,-0.46%
22-Jun-17,"2,722.80","2,677.60","2,757.30","2,623.20",78.30K,1.69%
21-Jun-17,"2,677.60","2,754.40","2,804.40","2,624.40",116.03K,-2.79%
20-Jun-17,"2,754.40","2,616.80","2,800.50","2,614.00",111.30K,5.26%
19-Jun-17,"2,616.80","2,539.60","2,617.80","2,518.80",81.83K,3.04%
18-Jun-17,"2,539.60","2,655.10","2,676.00","2,488.60",92.00K,-4.35%
17-Jun-17,"2,655.10","2,508.60","2,690.70","2,454.80",95.95K,5.84%
16-Jun-17,"2,508.60","2,442.50","2,536.40","2,335.30",117.21K,2.71%
15-Jun-17,"2,442.50","2,467.30","2,521.60","2,125.60",262.79K,-1.01%
14-Jun-17,"2,467.30","2,713.00","2,803.70","2,349.00",174.19K,-9.06%
13-Jun-17,"2,713.00","2,656.80","2,784.80","2,647.40",116.74K,2.12%
12-Jun-17,"2,656.80","2,973.40","2,985.10","2,483.60",217.96K,-10.65%
11-Jun-17,"2,973.40","2,900.30","2,977.90","2,867.30",83.03K,2.52%
10-Jun-17,"2,900.30","2,811.40","2,914.20","2,807.40",86.52K,3.16%
9-Jun-17,"2,811.40","2,798.80","2,852.10","2,786.10",67.05K,0.45%
8-Jun-17,"2,798.80","2,691.50","2,808.40","2,623.60",95.42K,3.99%
7-Jun-17,"2,691.50","2,870.50","2,880.90","2,626.60",122.68K,-6.24%
6-Jun-17,"2,870.50","2,705.00","2,931.20","2,699.70",192.23K,6.12%
5-Jun-17,"2,705.00","2,524.10","2,705.40","2,523.90",86.69K,7.17%
4-Jun-17,"2,524.10","2,545.40","2,559.80","2,478.20",59.48K,-0.84%
3-Jun-17,"2,545.40","2,492.60","2,582.80","2,449.90",70.96K,2.12%
2-Jun-17,"2,492.60","2,412.60","2,494.00","2,385.60",83.03K,3.31%
1-Jun-17,"2,412.60","2,303.30","2,460.80","2,303.30",122.70K,4.75%
31-May-17,"2,303.30","2,192.60","2,330.60","2,168.40",117.75K,5.05%
30-May-17,"2,192.60","2,278.20","2,329.30","2,147.10",120.96K,-3.76%
29-May-17,"2,278.20","2,189.00","2,337.40","2,117.30",92.24K,4.07%
28-May-17,"2,189.00","2,052.40","2,300.50","2,051.10",125.00K,6.66%
27-May-17,"2,052.40","2,244.90","2,322.40","1,868.60",222.95K,-8.57%
26-May-17,"2,244.90","2,307.00","2,616.50","2,051.40",191.49K,-2.70%
25-May-17,"2,307.20","2,445.30","2,781.80","2,210.50",248.44K,-5.65%
24-May-17,"2,445.30","2,272.60","2,497.00","2,263.30",149.26K,7.60%
23-May-17,"2,272.60","2,124.40","2,286.30","2,110.80",114.18K,6.97%
22-May-17,"2,124.40","2,044.20","2,264.80","1,998.60",174.38K,3.92%
21-May-17,"2,044.20","2,040.20","2,094.90","1,980.10",78.78K,0.20%
20-May-17,"2,040.20","1,962.00","2,048.40","1,944.40",89.86K,3.98%
19-May-17,"1,962.00","1,881.00","1,969.70","1,875.30",98.76K,4.31%
18-May-17,"1,881.00","1,801.30","1,980.50","1,791.10",73.10K,4.42%
17-May-17,"1,801.30","1,729.30","1,842.80","1,704.00",94.62K,4.16%
16-May-17,"1,729.30","1,708.90","1,752.60","1,653.70",75.54K,1.19%
15-May-17,"1,708.90","1,772.60","1,776.70","1,656.80",80.24K,-3.59%
14-May-17,"1,772.60","1,763.70","1,802.80","1,736.10",40.64K,0.50%
13-May-17,"1,763.70","1,686.40","1,770.50","1,594.60",75.47K,4.59%
12-May-17,"1,686.40","1,819.30","1,822.50","1,641.20",109.34K,-7.31%
11-May-17,"1,819.30","1,752.30","1,864.80","1,741.50",109.01K,3.82%
10-May-17,"1,752.30","1,697.50","1,766.20","1,665.00",89.68K,3.23%
9-May-17,"1,697.50","1,664.50","1,757.40","1,620.00",127.23K,1.98%
8-May-17,"1,664.50","1,554.40","1,667.70","1,552.90",107.23K,7.08%
7-May-17,"1,554.40","1,545.30","1,572.90","1,495.20",71.36K,0.59%
6-May-17,"1,545.30","1,507.80","1,560.40","1,503.90",59.60K,2.49%
5-May-17,"1,507.80","1,516.80","1,588.10","1,485.00",120.38K,-0.59%
4-May-17,"1,516.80","1,485.60","1,609.80","1,437.10",136.71K,2.10%
3-May-17,"1,485.60","1,445.90","1,496.40","1,424.10",81.72K,2.74%
2-May-17,"1,445.90","1,415.80","1,471.10","1,394.80",70.01K,2.13%
1-May-17,"1,415.80","1,351.90","1,448.70","1,342.80",100.44K,4.73%
30-Apr-17,"1,351.90","1,336.30","1,358.90","1,309.70",40.64K,1.17%
29-Apr-17,"1,336.30","1,329.60","1,343.70","1,314.20",40.97K,0.50%
28-Apr-17,"1,329.60","1,332.90","1,356.20","1,287.60",77.57K,-0.25%
27-Apr-17,"1,332.90","1,286.60","1,346.80","1,285.30",61.77K,3.60%
26-Apr-17,"1,286.60","1,264.30","1,309.20","1,263.00",58.91K,1.77%
25-Apr-17,"1,264.30","1,248.20","1,272.60","1,244.20",43.89K,1.29%
24-Apr-17,"1,248.20","1,249.10","1,256.40","1,234.90",38.54K,-0.08%
23-Apr-17,"1,249.10","1,240.90","1,256.20","1,223.10",42.61K,0.66%
22-Apr-17,"1,240.90","1,249.60","1,257.00","1,215.80",43.82K,-0.70%
21-Apr-17,"1,249.60","1,238.10","1,257.00","1,235.60",41.34K,0.93%
20-Apr-17,"1,238.10","1,215.20","1,246.60","1,210.70",55.20K,1.88%
19-Apr-17,"1,215.20","1,206.10","1,218.20","1,194.10",43.35K,0.76%
18-Apr-17,"1,206.10","1,194.00","1,213.90","1,191.10",52.75K,1.01%
17-Apr-17,"1,194.00","1,176.80","1,203.00","1,172.80",46.48K,1.46%
16-Apr-17,"1,176.80","1,177.00","1,188.00","1,166.70",18.93K,-0.02%
15-Apr-17,"1,177.00","1,177.30","1,194.80",841.5,28.39K,-0.03%
14-Apr-17,"1,177.30","1,176.20","1,195.40","1,162.20",47.22K,0.10%
13-Apr-17,"1,176.20","1,212.50","1,218.70","1,150.30",66.05K,-3.00%
12-Apr-17,"1,212.50","1,220.70","1,225.50","1,207.40",44.78K,-0.67%
11-Apr-17,"1,220.70","1,206.70","1,229.60","1,195.80",37.40K,1.16%
10-Apr-17,"1,206.70","1,204.30","1,214.90","1,194.80",40.01K,0.20%
9-Apr-17,"1,204.30","1,180.80","1,215.10","1,174.00",45.35K,2.00%
8-Apr-17,"1,180.80","1,190.50","1,198.20","1,166.70",33.18K,-0.82%
7-Apr-17,"1,190.50","1,188.70","1,201.20","1,173.20",59.75K,0.15%
6-Apr-17,"1,188.70","1,129.90","1,201.60","1,130.50",92.36K,5.21%
5-Apr-17,"1,129.90","1,141.80","1,143.80","1,110.10",69.47K,-1.04%
4-Apr-17,"1,141.80","1,147.60","1,161.20","1,122.20",71.00K,-0.50%
3-Apr-17,"1,147.60","1,097.40","1,157.90","1,095.60",98.50K,4.57%
2-Apr-17,"1,097.40","1,086.10","1,109.50","1,074.20",70.98K,1.04%
1-Apr-17,"1,086.10","1,079.10","1,103.70","1,067.50",50.66K,0.65%
31-Mar-17,"1,079.10","1,037.90","1,088.20","1,035.20",90.99K,3.97%
30-Mar-17,"1,037.90","1,041.90","1,052.70","1,020.90",74.99K,-0.38%
29-Mar-17,"1,041.90","1,044.40","1,058.70","1,008.30",68.85K,-0.24%
28-Mar-17,"1,044.40","1,045.10","1,068.40","1,015.50",80.00K,-0.07%
27-Mar-17,"1,045.10",969.4,"1,048.80",961.8,91.26K,7.81%
26-Mar-17,969.4,966.3,"1,004.30",946.7,85.33K,0.32%
25-Mar-17,966.3,939.7,996,890.4,127.05K,2.83%
24-Mar-17,939.7,"1,035.00","1,038.40",927.3,132.60K,-9.21%
23-Mar-17,"1,035.00","1,044.70","1,062.80","1,022.00",56.52K,-0.93%
22-Mar-17,"1,044.70","1,121.30","1,121.90",997.8,115.29K,-6.83%
21-Mar-17,"1,121.30","1,047.50","1,125.50","1,043.90",92.59K,7.04%
20-Mar-17,"1,047.50","1,022.60","1,057.50","1,005.00",61.43K,2.44%
19-Mar-17,"1,022.60",971.4,"1,063.70",967.3,106.45K,5.27%
18-Mar-17,971.4,"1,071.70","1,103.60",940.2,210.42K,-9.36%
17-Mar-17,"1,071.70","1,172.90","1,174.90","1,063.50",163.74K,-8.63%
16-Mar-17,"1,172.90","1,253.40","1,260.20","1,119.00",132.77K,-6.43%
15-Mar-17,"1,253.40","1,243.10","1,256.90","1,236.40",43.59K,0.83%
14-Mar-17,"1,243.10","1,238.20","1,255.50","1,218.40",45.14K,0.40%
13-Mar-17,"1,238.20","1,225.10","1,245.60","1,205.60",60.46K,1.07%
12-Mar-17,"1,225.10","1,179.20","1,235.50","1,160.90",44.41K,3.89%
11-Mar-17,"1,179.20","1,112.40","1,202.70","1,104.80",70.75K,6.01%
10-Mar-17,"1,112.40","1,191.30","1,330.40",988.7,190.47K,-6.63%
9-Mar-17,"1,191.30","1,147.00","1,207.00","1,129.30",59.86K,3.87%
8-Mar-17,"1,147.00","1,232.70","1,242.00","1,136.90",97.88K,-6.95%
7-Mar-17,"1,232.70","1,277.00","1,280.90","1,148.70",87.72K,-3.47%
6-Mar-17,"1,277.00","1,271.20","1,280.60","1,261.00",31.03K,0.46%
5-Mar-17,"1,271.20","1,264.30","1,273.30","1,242.10",25.43K,0.55%
4-Mar-17,"1,264.30","1,283.30","1,285.80","1,228.70",38.42K,-1.48%
3-Mar-17,"1,283.30","1,255.50","1,291.30","1,250.80",67.28K,2.22%
2-Mar-17,"1,255.50","1,222.70","1,287.00","1,212.00",78.49K,2.68%
1-Mar-17,"1,222.70","1,189.30","1,225.00","1,154.60",51.15K,2.81%
28-Feb-17,"1,189.30","1,188.80","1,208.20","1,175.80",50.58K,0.04%
27-Feb-17,"1,188.80","1,171.60","1,195.80","1,164.30",35.47K,1.47%
26-Feb-17,"1,171.60","1,149.10","1,177.50","1,130.60",30.77K,1.96%
25-Feb-17,"1,149.10","1,176.50","1,180.00","1,116.20",45.86K,-2.33%
24-Feb-17,"1,176.50","1,171.90","1,211.70","1,092.40",108.17K,0.39%
23-Feb-17,"1,171.90","1,120.50","1,181.60","1,113.50",65.74K,4.59%
22-Feb-17,"1,120.50","1,119.00","1,132.30","1,094.80",47.91K,0.13%
21-Feb-17,"1,119.00","1,077.60","1,123.00","1,073.50",57.05K,3.85%
20-Feb-17,"1,077.60","1,048.90","1,081.80","1,041.00",31.01K,2.73%
19-Feb-17,"1,048.90","1,052.30","1,056.50","1,037.70",17.95K,-0.32%
18-Feb-17,"1,052.30","1,049.40","1,063.20","1,044.70",25.36K,0.27%
17-Feb-17,"1,049.40","1,031.90","1,057.40","1,025.90",45.71K,1.69%
16-Feb-17,"1,031.90","1,008.20","1,040.30","1,007.40",38.08K,2.35%
15-Feb-17,"1,008.20","1,008.30","1,010.90",999.7,23.36K,-0.01%
14-Feb-17,"1,008.30",995.4,"1,013.80",986.5,39.54K,1.30%
13-Feb-17,995.4,996.5,"1,007.60",975.1,32.91K,-0.12%
12-Feb-17,996.5,"1,008.30","1,007.80",992.5,14.75K,-1.17%
11-Feb-17,"1,008.30",997.6,"1,014.30",983.9,28.32K,1.07%
10-Feb-17,997.6,979,"1,005.60",947,62.13K,1.91%
9-Feb-17,979,"1,055.50","1,073.00",924.7,146.75K,-7.25%
