Date,Price,Open,High,Low,Vol.,Change %
14-Jun-17,"2,210.46","2,285.08","2,387.20","2,038.36",0.11K,-3.27%
13-Jun-17,"2,285.08","2,227.19","2,411.83","2,122.12",0.06K,2.60%
12-Jun-17,"2,227.19","2,366.95","2,416.00","2,129.72",0.09K,-5.90%
11-Jun-17,"2,366.95","2,314.67","2,415.42","2,260.12",0.03K,2.69%
10-Jun-17,"2,304.90","2,289.79","2,365.19","2,243.06",0.03K,0.66%
9-Jun-17,"2,289.79","2,265.37","2,492.22","2,129.96",0.04K,1.08%
8-Jun-17,"2,265.37","2,263.73","2,301.95","2,095.76",0.06K,3.55%
7-Jun-17,"2,187.72","2,266.89","2,386.23","2,152.16",0.08K,-3.49%
6-Jun-17,"2,266.89","2,137.86","2,388.63","2,035.75",0.12K,6.04%
5-Jun-17,"2,137.86","2,084.94","2,137.86","2,013.54",0.05K,2.54%
4-Jun-17,"2,084.94","1,986.65","2,096.92","1,963.90",0.07K,4.95%
3-Jun-17,"1,986.65","1,954.86","2,100.70","1,954.50",0.06K,1.63%
2-Jun-17,"1,954.86","1,889.05","2,144.57","1,806.75",0.07K,3.48%
1-Jun-17,"1,889.05","1,840.68","2,181.72","1,753.49",0.12K,2.63%
31-May-17,"1,840.68","1,881.52","1,971.51","1,750.39",0.09K,-2.17%
30-May-17,"1,881.52","1,851.98","2,001.46","1,732.89",0.04K,1.59%
29-May-17,"1,851.98","1,748.00","2,080.16","1,666.95",0.07K,5.95%
28-May-17,"1,748.00","1,772.40","1,954.17","1,526.38",0.05K,-1.38%
27-May-17,"1,772.40","1,824.00","2,254.47","1,526.61",0.11K,-2.83%
26-May-17,"1,824.00","1,865.84","2,668.66","1,789.83",0.15K,-2.24%
25-May-17,"1,865.84","1,978.59","2,626.41","1,754.46",0.22K,-5.70%
24-May-17,"1,978.59","1,754.35","2,015.41","1,672.44",0.20K,12.78%
23-May-17,"1,754.35","1,729.22","1,942.59","1,600.00",0.10K,1.45%
22-May-17,"1,729.22","1,564.94","1,779.29","1,550.42",0.13K,10.50%
