snapped_at,price,market_cap,total_volume
2016-08-04 00:00:00 UTC,439.65144332483925,6944094066.25768,1262876033.2003348
2016-08-05 00:00:00 UTC,440.67619999999994,6961157457.643199,558736923.8871481
2016-08-06 00:00:00 UTC,449.54559999999987,7102158748.876798,597853374.8820695
2016-08-07 00:00:00 UTC,453.2163,7160949879.159599,855817811.3748773
2016-08-08 00:00:00 UTC,452.89330000000007,7156667027.5032015,561936530.9068817
2016-08-09 00:00:00 UTC,449.9105000000002,7110185781.738003,587393554.4988769
2016-08-10 00:00:00 UTC,454.9485379308161,7190656359.970782,604688762.6248286
2016-08-11 00:00:00 UTC,453.51259999999996,7168733531.863199,256821139.86602563
2016-08-12 00:00:00 UTC,453.96129999999994,7176659664.938399,257075235.66283014
2016-08-13 00:00:00 UTC,452.362156934031,7152279968.797687,409366857.71446663
2016-08-14 00:00:00 UTC,442.15250000000003,6991699118.370001,620313414.5004175
2016-08-15 00:00:00 UTC,440.4669357786256,6965822497.5065975,534995854.59458536
2016-08-16 00:00:00 UTC,443.32073570575494,7011683112.445275,510213837.23666394
2016-08-17 00:00:00 UTC,438.0876289605157,6929556212.113908,390839010.09129876
2016-08-18 00:00:00 UTC,434.6453110850266,6875909747.496954,340385424.5691558
2016-08-19 00:00:00 UTC,438.596927506418,6939191113.034391,309279593.3645347
2016-08-20 00:00:00 UTC,445.09251574599904,7042825282.923414,343480190.17124754
2016-08-21 00:00:00 UTC,444.038032320083,7026992445.223907,304278064.08934873
2016-08-22 00:00:00 UTC,445.3797999999998,7049075977.137597,298324856.5810039
2016-08-23 00:00:00 UTC,440.95809999999994,6979876377.592799,456272405.61734617
2016-08-24 00:00:00 UTC,436.74669333168066,6914026841.967117,277163035.3494961
2016-08-25 00:00:00 UTC,436.7689000000001,6915038784.714001,304243114.77853996
2016-08-26 00:00:00 UTC,440.0844000000001,6968248860.484801,257472814.26464266
2016-08-27 00:00:00 UTC,432.8306000000001,6854135712.004802,338995646.1818012
2016-08-28 00:00:00 UTC,436.69219999999996,6916083022.4304,258680343.8050915
2016-08-29 00:00:00 UTC,436.7614000029071,6917965143.290847,290958141.16869307
2016-08-30 00:00:00 UTC,440.39010000000013,6976244235.945601,316932323.9912312
2016-08-31 00:00:00 UTC,434.9244160138634,6890424017.419763,255195310.52335802
2016-09-01 00:00:00 UTC,430.60450000000003,6822687163.9800005,268592077.38469857
2016-09-02 00:00:00 UTC,431.7219999999999,6841201509.263999,284699760.31224704
2016-09-03 00:00:00 UTC,448.44479999999993,7106874264.115199,422345661.48897684
