snapped_at,price,market_cap,total_volume
2014-11-16 00:00:00 UTC,437.5434,5910522203.145,108060065.14667091
2014-11-17 00:00:00 UTC,434.8485,5875694674.425,172656081.84394595
2014-11-18 00:00:00 UTC,423.6245,5725645198.325,123674723.7784561
2014-11-19 00:00:00 UTC,427.0273,5773142203.9375,95617039.48216449
2014-11-20 00:00:00 UTC,402.3694934595696,5441132008.443058,106112156.6117187
2014-11-21 00:00:00 UTC,393.1582811264545,5317829423.645339,113230317.91819265
2014-11-22 00:00:00 UTC,395.2409999999999,5347551443.849998,77413894.4198894
2014-11-23 00:00:00 UTC,412.1569,5577873886.5375,79855303.79067126
2014-11-24 00:00:00 UTC,425.9253,5765793378.63,131753399.28532848
2014-11-25 00:00:00 UTC,422.3604000000001,5718918201.150002,130080158.13998447
2014-11-26 00:00:00 UTC,411.7047,5576035823.2425,103872467.58952716
2014-11-27 00:00:00 UTC,417.1406000000001,5651076707.805001,80353678.32234053
2014-11-28 00:00:00 UTC,429.3036000000001,5817503816.1900015,103928018.93075633
2014-11-29 00:00:00 UTC,428.0231999999999,5801865176.579999,115237523.50143863
2014-11-30 00:00:00 UTC,430.3731,5835385825.59,85654553.65251914
2014-12-01 00:00:00 UTC,430.2972,5835765928.41,72705701.15618362
2014-12-02 00:00:00 UTC,434.6875000000002,5896938023.437503,76184645.76610452
2014-12-03 00:00:00 UTC,425.3598,5771664590.22,85017738.95439439
2014-12-04 00:00:00 UTC,419.1317000000002,5688664998.250003,71298777.16869333
2014-12-05 00:00:00 UTC,429.3976,5829684311.58,66007550.732590795
2014-12-06 00:00:00 UTC,426.5944,5793055968.26,55287972.41256307
2014-12-07 00:00:00 UTC,427.7982,5810761560.69,44001784.6153825
2014-12-08 00:00:00 UTC,414.5875,5633010727.1875,76387416.13364652
2014-12-09 00:00:00 UTC,401.6474,5458568907.33,101777124.35099271
2014-12-10 00:00:00 UTC,398.1930529314144,5413106045.33391,68508040.23436795
2014-12-11 00:00:00 UTC,399.2766,5429253405.735,136391487.49189243
2014-12-12 00:00:00 UTC,406.479,5528541202.95,58627720.79700123
2014-12-13 00:00:00 UTC,402.1786999999999,5471651267.967499,44831974.189333156
2014-12-14 00:00:00 UTC,405.4078,5516900829.545,51356234.36993698
2014-12-15 00:00:00 UTC,401.3041000000001,5462611604.8150015,35685165.62286145
2014-12-16 00:00:00 UTC,381.7706,5198035781.36,83433145.25976157
2014-12-17 00:00:00 UTC,371.2576,5056073721.44,88776641.46944432
2014-12-18 00:00:00 UTC,359.1815000000001,4892833249.762502,105489583.51087113
2014-12-19 00:00:00 UTC,368.609,5022398992.475,70355017.91876449
2014-12-20 00:00:00 UTC,381.4626000000001,5198133630.810001,74637637.15599848
2014-12-21 00:00:00 UTC,370.81,5052972248.5,67343047.47798513
2014-12-22 00:00:00 UTC,383.5976999999999,5230690287.487498,59451290.98046576
2014-12-23 00:00:00 UTC,387.8868,5290756557.66,68027743.20746993
2014-12-24 00:00:00 UTC,374.5547,5110330688.125,44146187.33182108
2014-12-25 00:00:00 UTC,369.6405999999999,5044744016.619999,87555426.64281897
2014-12-26 00:00:00 UTC,381.0827661231551,5202370435.868558,108442480.58018884
2014-12-27 00:00:00 UTC,365.7057,4993839330.495,169575151.5668599
2014-12-28 00:00:00 UTC,367.9685,5025870159.6125,77957617.04525167
2014-12-29 00:00:00 UTC,363.9154,4972339872.13,115787827.53121942
2014-12-30 00:00:00 UTC,360.1372000000001,4922166177.570002,83170222.8965017
2014-12-31 00:00:00 UTC,368.8341,5042395527.0675,82552847.5319281
2015-01-01 00:00:00 UTC,364.4304000000001,4983722381.400002,54549151.10761017
2015-01-02 00:00:00 UTC,369.5699999999999,5055514336.499999,45667546.387898445
2015-01-03 00:00:00 UTC,337.0746,4612419277.155,139711361.06774426
2015-01-04 00:00:00 UTC,308.1492999999999,4217885988.5399985,242682983.7772664
2015-01-05 00:00:00 UTC,321.4715,4401531520.4875,182418339.6071704
2015-01-06 00:00:00 UTC,337.5994,4623676982.55,114755171.91801663
2015-01-07 00:00:00 UTC,349.437,4787033558.175,130710599.83403833
2015-01-08 00:00:00 UTC,336.5574,4611812396.46,102428199.30780959
2015-01-09 00:00:00 UTC,343.4547,4707501740.9775,99011198.26330127
2015-01-10 00:00:00 UTC,325.6291,4464448227.5475,109934157.21094635
2015-01-11 00:00:00 UTC,316.7703,4344235409.745,86852352.10587397
2015-01-12 00:00:00 UTC,320.614553855149,4398046173.235699,94363709.6722446
2015-01-13 00:00:00 UTC,264.4017000000001,3627769795.1475015,257615083.9346291
2015-01-14 00:00:00 UTC,207.3275,2845461090.5625,284236548.19988465
2015-01-15 00:00:00 UTC,251.9407,3458654526.635,308276217.6334594
2015-01-16 00:00:00 UTC,246.2503,3381416775.7375,210836882.1818867
2015-01-17 00:00:00 UTC,238.9602,3282124321.005,127488643.70832121
2015-01-18 00:00:00 UTC,250.33,3439271353.5,142137571.60036865
2015-01-19 00:00:00 UTC,256.4216,3523867427.46,126146504.03682378
2015-01-20 00:00:00 UTC,254.3418,3496067928.99,113947543.19832532
2015-01-21 00:00:00 UTC,274.7801,3777992811.915,121622710.44133517
2015-01-22 00:00:00 UTC,286.423,3939082431.525,186671644.61100376
2015-01-23 00:00:00 UTC,289.0117000000001,3975572692.2750015,156405465.05038652
2015-01-24 00:00:00 UTC,308.0945,4239033713.6875,167565061.4329394
2015-01-25 00:00:00 UTC,315.6974,4344619726.365,177135122.40100393
2015-01-26 00:00:00 UTC,337.4293,4644781800.36,499705581.7672852
2015-01-27 00:00:00 UTC,323.1874,4449110863.99,423815712.4614951
2015-01-29 00:00:00 UTC,292.7604389706993,4033367886.7102985,203923221.26896277
2015-01-30 00:00:00 UTC,290.449,4002525183.275,134445292.647161
2015-01-31 00:00:00 UTC,277.2656,3821967663.2,117582636.136037
2015-02-01 00:00:00 UTC,287.3702,3962375265.68,128075499.28294066
2015-02-02 00:00:00 UTC,302.5765,4173286376.25,136203731.50585523
2015-02-03 00:00:00 UTC,281.9211,3889305967.2975,169381043.84511963
2015-02-04 00:00:00 UTC,283.1302000000001,3907097664.4300013,104496082.94861801
2015-02-05 00:00:00 UTC,269.7071,3722908697.5275,92187253.92402902
2015-02-06 00:00:00 UTC,278.3947,3844039218.2625,110319397.82144494
2015-02-07 00:00:00 UTC,284.3229,3927060786.7275,100980117.25834617
2015-02-08 00:00:00 UTC,279.3389999999999,3859131136.2749987,96467992.6199321
2015-02-09 00:00:00 UTC,274.7127,3796371554.1975,98798461.35986699
